date,post_text,label
2023-09-26 23:38:04,shoutout sa kaklase kong hindi marunong dumistansya sa may someone na 😍,0
2023-10-03 19:53:07,"Try nga natin since maraming nagsusubmit ng resume nila dito.
Lf: girly studybuddy :)
- preferably 20 and up
- any college
- not judgerrr
- mabait, makulit, malupit
- malakas magbigay assurance
- chinita or doe eyes
- pwede rin strong independent girly HAHAHA
- supportive
- gamer

About me
- medyo matangkad HAHAHA
- singkit din daw
- moreno
- can drive, pero di pa pinapayagan (manual enjoyer)
- acads conscious guy
- willing to partake in study sessions (coz our goal is to reach our dream careers!)
- willing to play games to relax din
- malakas mag-update
- always greets and asks about your day (gusto mo kahit anong language pa eh)
- str8
- ngsb, willing to take calculated risks eyyy
- good listener
- supportive

Yan lang muna HAHAHAHAHA malalaman kung sino eh",0
2023-10-03 19:52:04,"Selling to Toblerone! Flavors white, dark and milk choco available!

2pcs for 190 pesos!",0
2023-10-03 19:51:06,"ako naman daw, pabenta ng sarili:
- 6'3
- chinito
- mukhang mabait
- guitarist and nagaaral magdrums
- into j-pop
- loyal tru orange
- 22 yrs old
- date to marry na
- ekis sa isip bata hindi tayo cast ng kdrama
- ekis sa maarte, girl u live like this?
- hustle lang ng hustle sa 1%See more
- need ng mama, joke.. type ang maliit na girls..
- mahaba,
ang pasensya.
- di napapagod,
magpakileg
- mahilig tumawa sa chats lang
- higit sa lahat mahal ang diyos at magulang Amen.",0
2023-10-03 19:50:03,SALAMAT NAMAN SA KUMUHA NG PAYONG KO NA BLACK SA ICT207 NUNG MONDAY. PWEDE NAMAN IBIGAY SA LOST AND FOUND PARA MAKUHA KO ULIT PLS.😿,0
2023-10-03 19:49:03,"going on a rant

ano balak gawin ng mga admin regarding sa mga lubak at butas na daan sa grandstand?

mahal ang bayad naming mga parents at ganto lang ang nakukuha namin, alam naming aware kayo pero wala man langSee more kayong gawin para maiimprove ang mga facilities niyo kahit yung parkings niyo?

parang napupunta nalang sa wala bayad para sa miscellaneous kung ganto na talaga to at di na aaayusin

para kang nasa buwan eh, daming lubak masisira shocks mo pag lagi kang nadaan dito araw araw pota na yan

thanks- concerned parent",1
2023-10-03 19:48:05,AYOOO KAILANGAN NAMIN BASSIST ASAP!!,0
2023-10-03 19:47:04,"hi guys huhu, may nakita ba kayong bracelet na may moon charm and blue gems. Either nasa fs siya or sa batibot. If ever, pa drop nalang ng socials tyyy :((",0
2023-10-03 19:45:05,what if bigyan n’yo ako sticker,0
2023-10-03 19:44:04,"LOOKING FOR SESSION JAZZ BASSIST ASAP PARA SA CSO BOTB!!

Funk soul r&b tugtugan namin tuwing Friday ng afternoon rehearsal 12:00 - 3ish yung time PAKI-TAG MGA BASSIST NIYONG FRIENDS TYSM SANA MASARAP ULAM NYO EVERYDAY",0
2023-10-03 19:43:04,"hello im from hsi po... makikigamit lang po ng freedom wall nakakasira daw kasi ng imahe ng school namin ang jokes made by anonymous people

- taga hsi na nainis kasi mas malala naman freedom wall ng DLSU Manila",0
2023-10-03 19:42:06,"Helloo, nakakafollow naman ako sa swimming class pero its taking a toll on my physical health na. Napapansin ko every after swimming class uuwi akong kapong-kapo to the point na lagi akong hinihika. I have history of multiple respiratory illnesses growing up, pero nagtuloy pa rin ako sa PE 3 bcos i wanna learn how to swim talaga. Right now, i cant feel a thing sa body ko. Not to be dramatic, pero laging nanlalamig katawan ko pag-uwi and i wld be trembling and talagang sinisipon at hinihika ako. Im so stressed na abt pe 3 bcos im the only one whos not having a decent score sa block namin.
Bagsak po ako sa midterms, 0/100 bcos i wasnt able to swim freestyle sa 7ft part. Can i ask any advices on what should I do?",1
2023-10-03 19:41:04,"HELLO FW!

may alam ba kayong pwedeng mahiraman ng ganitong klase ng speakers with mic within the ud community? comment down below pleaseeee. thankies",0
2023-10-03 19:40:07,"

- your bs bio ate na pagod na",0
2023-10-03 19:39:11,"LF RUNNING BUDDIES, nakikita ko mga post here about fun runs and running club. SALI NIYO KO PLS PLS PLS PLS",0
2023-10-03 19:38:11,"Magtayo naman sana ang dlsud ng carwash sa loob or ayusin man lang yung napaka putik nilang parking.

Pumasok akong puti yung oto, umuwi na brown na 😵‍💫",1
2023-10-03 19:37:04,"LF Yellow-Black Hydroflask. If found, please return it either at CSCS housekeeping or SWAFO.

TIA!",0
2023-10-03 19:36:07,pwede na ba talaga mag park yung students dun sa may faculty and staff parking sa may tabi ng CBAA? Di na ba sila nagbibigay ng ticket?,1
2023-10-03 19:34:02,ano po nangyari sa hi at hello???,0
2023-10-03 19:33:05,"Ano po mangyayari pag 0 na yung grade tapos may deduction pa kasi late naisubmit... good student here, baka di ko na makuha yung 15k na binibigay ng Dasma sa mga Cum Laude",0
2023-10-03 19:30:07,Yung kaklase ko pinipilit niya yung tawa niya na matawa yung ibang tao HAHAHAHAHAHAHA slay madam walang nakakatawa 🤣🤣🤣🤣,0
2023-10-02 23:19:05,"Hi good day! Looking for tree planting activity that I can join around Cavite or Tagaytay. 🌱

Please sad react kung pwede po ako sumali mag tanim tanim. Nabigla ako sa SEP hahahaha 😵",0
2023-10-02 23:17:04,"I love you but I’m letting go… charot! Hanggang may eye contact, sakin ka pa rin mwuehehe",0
2023-10-02 22:25:03,"Hello! ECE/CPE/IT/CS PEEPS

Selling my Raspberry Pi 4 Model B 4GB RAM Complete Kit (Only used for thesis)

Comment/React here and I'll pm u, or contact me: 09953085349",0
2023-10-02 22:24:04,"

admin: hindi rin po namin alam",0
2023-10-02 22:23:03,imagine a world where CCJESG is just as competent as the other college SGs…. anyare this SY guys,0
2023-10-02 22:01:02,"hopefully ma cover na ung parang windows sa mga restrooms, naccover siya pero natatangal rin since paper lang kasi i feel really uncomfy na mag cr kasi feeling ko nakikita ako and minsan ang lapit lang sa windows ng classrooms huhu like nasa bottom langg, i dont feel secure :(",1
2023-10-02 22:00:05,"college na tayo guys! bat naman may nag suntukan sa 2nd floor ng CBAA dahil lang sa naangasan daw or ang tagal na daw kasing nakatingin ng masama yung isa, idrk pero kung yun ang reason huhuhu ang babaw naman. dinala ang ugaling elem at hs sa college 🥱",0
2023-10-02 21:59:03,"Selling myself

5'6
Male
Moreno papunta na midnight
Can cook
Can eat
Will do anything for you
Medyo gym bro
Kulang sa tulog lagi
Watches anime
Dadayo ng malayo
Loves eh contact
Loves conversation
Not a texter",0
2023-10-02 21:57:04,"Lf Boxing gyms sa Damsa!!!

I want stay fit habang wala pa training for sports sa school!!

drop nglang sa comment section 🤩",0
2023-10-02 21:18:03,"buti pa yung tuition ko mahal ako di katulad nung ex ko dyan nakakita lang ng ibang pogi sa loob ng campus, pumayag pang magpalandi 💔",0
2023-10-02 21:17:03,Hi kung kanino man ito hulog ka ng langit kase legit yung pag ka lowbatt ng phone ko sayang naman diba kung hindi ako mag ccharge tutal naiwan mo nadin sa kubo emz. Balak konga uwi e tas FW ko dito tapos chatSee more mo si admin na sino yung nag post neto para imess mo na ako kase kukunin mona tapos ayon chat mate na tayo (tapos babae pala may ari no?) HAHAHHAHAHHA joke lang diko uuwi yung mabigat mong power bank wala din ako balak! Anyway sinurrender ko sya kay kuya guard mag tanong ka nalang don hehe salamat sa charge naka libre ako hindi ko na need mag hulog ng limang piso sa 7/11 thanks. 🥹,0
2023-10-02 21:16:03,"grabe talaga HhahaHaha I got cheated on by my ex, guess what dahil lang sa ka organization nila?? nakakasuklam, parang di nag-aaral sa prestigious school, baka need pa magtake ng GMRC para lang tumino 🤣🤣🤣",0
2023-10-02 21:15:04,"Dati pinili ko pumasok dito kasi maraming puno, pero bakit naman ganun?

Ngayon ikaw na ang pumupuno ng isipan ko. 😭😭",0
2023-10-02 21:14:03,"how to move on po? pumatol ex ko sa ka organization nya, reason nya kasi ""naghanap lang ako ng someone na matatakbuhan ko sa loob ng campus""",0
2023-10-02 21:13:05,normal lang po ba magkagusto sa dalawa kong kaklase??,0
2023-10-02 21:12:05,has anyone ever filed a complaint about sa swimming?,1
2023-10-02 21:10:05,Kelan at may balak ba ayusin mga potholes sa gate 3? nagbabayad naman ng sticker pero di man lang tabunan ng grava or something. Puro putik na kasi mga sasakyan pag aalis. Baka naman!,1
2023-10-02 21:06:06,"Hello, pano ba pag matatawag na chinita/chinito like curious talaga ako ano itsura nila kasi madaming breed sila 😭😭 comment down below idescribe niyo pls !!!!",0
2023-10-02 21:05:04,"Paki-cancel po finals ng section namin, kalahati lang makakatake dahil sa lagnat😭",0
2023-10-02 21:04:04,"MAGANDANG ARAW 🚲
Gusto ko lang manawagan sa inyong lahat, na ibalik yung mga bike na pwedeng rentahan. Yun lang, salamats",0
2023-10-02 21:02:04,miss ko na ex ko,0
2023-10-02 19:29:06,"I hope the school admin would do something regarding the situation of the parking lot between the Oval and ULS. Lubak-lubak tapos sobrang putik. Tapos the SHS guards won’t give consideration to students na nakasuot ng crocs eh ang putik-putik nga ng parking ninyo.

Mahal ng tuition pero ang konti ng allotted spaces for parking 🙂",1
2023-10-02 19:28:06,"chinita ren ako so ibabato ko sarili ko dto

-chinita nga
-nagsasalamin kc nagdrdrive 🚗
-khit ano music naeenjoy 👍🏻
-both mahilig gumala/manatili s bahay 🏠
-di marunong magluto ❌
-cosplayer pag may kaya 👗
-broke pero may fashion sense & mahilig s makeup/skincare 💸
-19, sophomore
-pandak 🧍🏻‍♀️

LF: passenger prince/kaya ako maging passenger princess, mas matangkad dhil pandak ako, HINDI FLING ANG HANAP PLS, ka-age ko or older

iwan nyo ig nyo s comments, ayusin nyo wag nmn priv acc pano ko makikita mukha nyo HAHAHAHSHSHSHSJQAHHS",0
2023-10-02 19:27:03,"PTPA
hello kung sino kumuha ng soot sprites na pin pakibalik bibigyan ko nalang kayo very important yon wag kayo mag nakaw tangina ang mura mura lang ng pins have some dignity wtf pakibalik bibigyan ko nalang kayo",0
2023-10-02 19:26:04,"Gago ang liliit ng mga babae ngayon amp naglalakad ako kanina papuntang CBAA, tangina parang may malapit na smurf village eh.",0
2023-10-02 19:25:05,hindi ko alam kung sadyang hindi pa talaga ako fully adjusted sa school na ito pero 1st year palang ako at midterms palang pero parang feeling ko hindi ako tatagal sa school na ito.,1
2023-10-02 19:24:04,ang dami palang emotional cheater sa ud,0
2023-10-02 18:14:03,"Admin, PTP ulit!! Binebenta ko ang friend rin ko

Résumé niya:
- president siya sa block namin
- mahilig matulog
- chem god siya
- galing sa disyerto noon
- mukhang coach during PE Pero marunong naman pumorma
- academic weapon
- 6’9 daw height niya (?) Pero actually 5’3 Pero willing to wear heels or magdala ng ladder for you
- May car Pero Di nag dridrive (passenger prince)

Requirements to be the gf:
- same age (19 years old po)
- dapat marunong mag drive
- academic weapon
- Mejo kalog
- recommended na tourism student
- shorter than him
- willing to give quality time (Mejo bz sya bc ang lala ng course niya)

Comment na lang if interested! Send ko ms teams link for interview. May panel kase eh.. To be followed ang CYS niya !! Thank you!!",0
2023-10-02 18:13:05,"LF: CIVIL ENG NA JOWA (for my friend)

Characteristics that we’re looking for:
• magaling sa eng math
• willing to teach us
• kahit hanggang makapasa lang kami ng timber and steel
• jowa until second sem lang pls pls pls need lang namin pumasa sa eng math 🙏

my friend’s info:
• arki student
• very loyal
• masipag
• may tiga goodmorning/goodnight ka
• good listener
• emotionally smart, but mentally unstable (pero keri naman)
• 5’3
• will boost your ego (sasabihan ka ng pogi everyday)

comment down below ⬇️",0
2023-10-02 18:12:03,"Selling my friend, looking daw for jowa pero for students week lang:

Résumé:
- guy sya
- 5’10
- kaya ka ihatid sa anong gate (dormer)
- concert goer !!
- sporty !!
- lakas pumorma
- academic weapon (Mejo)
- super funny !!

Requirements to be temporary jowa:
- dapat break na kayo before Taylor swift movie ha
- or hanggang students week lang
- anyone basta hindi bata please !!

If interested, send ko sb link niya dun kayo magusap!! to be followed ang CYS !! Thanks !!",0
2023-10-02 18:11:05,"Which is better? (Kainan around DLSU-D)

❤️ - Ate Darlynn’s
😆 - Kulpy
👍🏻 - Oriental Fusion
😢 - Kuya J",0
2023-10-02 18:10:03,hello alam ba ng mga taga gubat bakit wala na yung FW ng hsi BWHAHAHAHAHAHAHAHAHAH TYTY,0
2023-10-02 18:09:05,"I genuinely need help.
Paano makamove on, ang bilis kasi may bago agad.
Sabi pa naman niya ipaglalaban niya ako pero bakit may bago agad—",0
2023-10-02 18:08:02,"hiii dlsu-d people !!!

if any of you are interested in sharing a dorm in villa nicasia, please heart this post and i'll pm you !! 💗",0
2023-10-02 18:07:05,Girl best friends 🚩🚩🚩🚩🚩,0
2023-10-02 18:05:04,Dito muna ako tatambay kasi wala na kaming FW 🪑🧍,0
2023-10-02 18:04:07,"Puro kayo lf lf ako rin dapat😜
Lf:
-chinito boy
-matangkad
-may pake sa acads syempre dun tayo sa smart boy
-nagbibigay assurance kasi overthinker friend ko bat ba
-gwapo
-cute
-sporty
-supportive sa lahat ng bagay
-lagi nag uupdate
-Study buddy
-loyal
-STRAIGHT

admin pa approve ito ay para sa hopeless romantic kong friendu 😞",0
2023-10-02 03:10:04,Pwede pa kayang makahabol this week sa pagpapacredit ng PE? Late na kasi ako nasabihan ng prof na ipacredit yung PE ko dahil shs graduate ako ng ud.,1
2023-10-02 03:09:06,NASAN FREEDOM WALL NG HSI NAWAWALA,0
2023-10-02 02:52:03,"It’s been almost a month and wala pa din kaming teacher sa isang subject namin.

Puro sub lang lagi and we’re really LEFT behind.

Meron pa kaming final output for finals na collaborative activity for all major subjects pero ni isang idea for that class wala pa din.

We had a substitute teacher last meeting and super fit niya para mag teach saminSee more but unfortunately, for sub nalang siya kasi ayaw niya daw magturo kasi stressful(ikaw nalang po pls huhuhu).

Sabi nila is yung prof talaga namin doon ay Manager (?) ng isang agency and walang free time to teach.

Then why hire someone who does not have the time to teach?

Students ba ang mag aadjust kung biglang i fe-feed kami ng sobrang daming informations in a short period of time when hindi naman namin kasalanan na wala kaming prof?

Buti sana kung hindi kami nag babayad ng tamang amount sa tuition eh! If you’ll think about it pa, one week nalang midterms na and we don’t have any idea pa kung ano ba talaga i e-exam namin???

Other sections must be laughing at us na kasi we’re so clueless to everything about that subject. Yung naturo palang samin is dapat pang beginning of class lang! Kamusta naman binabayad namin?

We even had classes sa lobby kasi wala na available room na pwedeng gamitin (centennial is ginagamit ng ibang class and yung fr rooms naman is isa gamit din ng ibang section tas yung isa pinipinturahan pa).

I find it so disturbing na tipong wala na nga kaming building, wala pa kaming teacher. Isa pa yung sa tour na next month na yung tour pero wala pa din nilalabas na statement if magkano ba yung estimated amount. Idea man lang if how much babayaran.

Dati sabi boracay for about 30k pero baka madagdagan pa? 30k?!?!
Sobrang bigat ng tour na to with almost a month to prepare na maglabas lang ng pera.

Not everyone has the capacity to release an amount with a short period of time lalo na at ang mamahal ng tickets niyan for sure kasi malapit na at ni isang release ng uniform updates wala pa din.

Kahit nga pag kuha lang ng uniform sizes eh at nakakahiya sa ibang schools na kapag nakita kami is iba iba design and color hue ng business attires namin.

Kahit nga neck ties and scarfs man lang wala kaming pare parehas.

Kahit bumawi nalang sana sa nameplate pero wala pa din.

Matatapos na siguro kaming mag aral dito sa La Salle pero hindi pa din namin mararanasan maka experience mag suot ng business attire na uniform talaga ng La Salle.

Yung pare-parehas lahat sa department.

Please sa Department namin, do better. Kung nahihirapan kayo, mas nahihirapan students niyo.

If sasabihin niyo na puro reklamo naman ang alam, then I’ll tell you what.

We have every reason to complain kasi hindi namin nakukuha yung deserve namin sa tuition na binabayaran namin each year.

Almost 150k++ per year with low quality facilities, uniforms, and education? I don’t think so.",0
2023-10-02 02:35:03,"I'm planning to make a gc for those people who also likes running, anyone interested?",0
2023-10-02 02:34:04,"ADMINNNN!!

Aayusin ko yung resumè ko *same guy

Hi i am from CEAT comp engineering freshman

Chinito here
- 2004
- Single
- Never been into a relationship pero willing to risk po.
- can play (Basketball, badminton)
- 6'0 See more
- marunong mag drive pero nag-aaral pa
- mahilig rin manood ng K-DRAMA & NETFLIX
- Loyal lang sa isang babae at hindi ko lolokohin, paglalaro ang mga karamdaman nya or intention mag cheat.
- Nahanap ko po if she is Strong willed & independent, cute, smart, magiging ka-vibes rin ba.

WEAKNESS

- Takot masaktan dahil na trauma sa past experiences as well as ayoko masaktan

*di po ako katulad ng mga iba na ceat student na manloloko pero ako seryoso sa babae na yun kung nakita ko na sha irl talaga like sha ba? Ok go na doon.

So bali yun lang po, thank you po",0
